update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0,1
1,0.5,10,0,1
2,0.5,10,0,1
3,0.5,10,0,1
4,0.5,10,0,1
5,0.5,10,0,1
6,0.5,10,0,1
7,0.5,10,0,1
8,0.5,10,0,1
9,0.5,10,0,1
10,0.5,10,0,1
11,0.5,10,0,1
12,0.5,10,0,1
13,0.5,10,0,1
14,0.5,10,0,1
15,0.5,10,0,1
16,0.5,10,0,1
17,0.5,10,0,1
18,0.5,10,0,1
19,0.5,10,0,1
20,0.27647,10,0,2
21,0.27647,10,0,2
22,0.27647,10,0,2
23,0.27647,10,0,2
24,0.27647,10,0,2
25,0.27647,10,0,2
26,0.27647,10,0,2
27,0.27647,10,0,2
28,0.27647,10,0,2
29,0.27647,10,0,2
30,0.27647,10,0,2
31,0.27647,10,0,2
32,0.27647,10,0,2
33,0.27647,10,0,2
34,0.27647,10,0,2
35,0.27647,10,0,2
36,0.27647,10,0,2
37,0.27647,10,0,2
38,0.27647,10,0,2
39,0.528631,9.92045,0.041818,3
40,0.530384,9.94034,0.0313635,4
41,0.530384,9.94034,0.0313635,4
42,0.530384,9.94034,0.0313635,4
43,0.530384,9.94034,0.0313635,4
44,0.530384,9.94034,0.0313635,4
45,0.530384,9.94034,0.0313635,4
46,0.530384,9.94034,0.0313635,4
47,0.530384,9.94034,0.0313635,4
48,0.530384,9.94034,0.0313635,4
49,0.530384,9.94034,0.0313635,4
50,0.530384,9.94034,0.0313635,4
51,0.530384,9.94034,0.0313635,4
52,0.530384,9.94034,0.0313635,4
53,0.530384,9.94034,0.0313635,4
54,0.530384,9.94034,0.0313635,4
55,0.530384,9.94034,0.0313635,4
56,0.530384,9.94034,0.0313635,4
57,0.530384,9.94034,0.0313635,4
58,0.530384,9.94034,0.0313635,4
59,0.72931,9.88608,0.0546491,6
60,0.634924,9.93719,0.0613703,8
61,0.634924,9.93719,0.0613703,8
62,0.634924,9.93719,0.0613703,8
63,0.634924,9.93719,0.0613703,8
64,0.634924,9.93719,0.0613703,8
65,0.634924,9.93719,0.0613703,8
66,0.634924,9.93719,0.0613703,8
67,0.634924,9.93719,0.0613703,8
68,0.634924,9.93719,0.0613703,8
69,0.634924,9.93719,0.0613703,8
70,0.634924,9.93719,0.0613703,8
71,0.634924,9.93719,0.0613703,8
72,0.634924,9.93719,0.0613703,8
73,0.634924,9.93719,0.0613703,8
74,0.634924,9.93719,0.0613703,8
75,0.634924,9.93719,0.0613703,8
76,0.634924,9.93719,0.0613703,8
77,0.634924,9.93719,0.0613703,8
78,0.571867,9.90526,0.0909365,10
79,0.615384,9.85982,0.079951,13
80,0.579728,9.85982,0.0720404,13
81,0.629136,9.87555,0.0680652,14
82,0.629136,9.87555,0.0680652,14
83,0.629136,9.87555,0.0680652,14
84,0.629136,9.87555,0.0680652,14
85,0.629136,9.87555,0.0680652,14
86,0.629136,9.87555,0.0680652,14
