update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.08,1
1,0.5,10,0.08,1
2,0.5,10,0.08,1
3,0.5,10,0.08,1
4,0.5,10,0.08,1
5,0.5,10,0.08,1
6,0.5,10,0.08,1
7,0.5,10,0.08,1
8,0.5,10,0.08,1
9,0.5,10,0.08,1
10,0.5,10,0.08,1
11,0.5,10,0.08,1
12,0.5,10,0.08,1
13,0.5,10,0.08,1
14,0.5,10,0.08,1
15,0.5,10,0.08,1
16,0.5,10,0.08,1
17,0.5,10,0.08,1
18,0.5,10,0.08,1
19,0.5,10,0.08,1
20,0.620158,9.80059,0.130663,2
21,0.620158,9.80059,0.130663,2
22,0.620158,9.80059,0.130663,2
23,0.620158,9.80059,0.130663,2
24,0.620158,9.80059,0.130663,2
25,0.620158,9.80059,0.130663,2
26,0.620158,9.80059,0.130663,2
27,0.620158,9.80059,0.130663,2
28,0.620158,9.80059,0.130663,2
29,0.620158,9.80059,0.130663,2
30,0.620158,9.80059,0.130663,2
31,0.620158,9.80059,0.130663,2
32,0.620158,9.80059,0.130663,2
33,0.620158,9.80059,0.130663,2
34,0.620158,9.80059,0.130663,2
35,0.620158,9.80059,0.130663,2
36,0.620158,9.80059,0.130663,2
37,0.620158,9.80059,0.130663,2
38,0.620158,9.80059,0.130663,2
39,0.56559,9.68317,0.150018,3
40,0.507254,9.47122,0.141675,4
41,0.507254,9.47122,0.141675,4
42,0.507254,9.47122,0.141675,4
43,0.507254,9.47122,0.141675,4
44,0.507254,9.47122,0.141675,4
45,0.507254,9.47122,0.141675,4
46,0.507254,9.47122,0.141675,4
47,0.507254,9.47122,0.141675,4
48,0.507254,9.47122,0.141675,4
49,0.507254,9.47122,0.141675,4
50,0.507254,9.47122,0.141675,4
51,0.507254,9.47122,0.141675,4
52,0.507254,9.47122,0.141675,4
53,0.507254,9.47122,0.141675,4
54,0.507254,9.47122,0.141675,4
55,0.507254,9.47122,0.141675,4
56,0.507254,9.47122,0.141675,4
57,0.507254,9.47122,0.141675,4
58,0.54882,10.479,0.145724,6
59,0.558973,10.2359,0.175308,8
60,0.558973,10.2359,0.175308,8
61,0.558973,10.2359,0.175308,8
62,0.558973,10.2359,0.175308,8
63,0.558973,10.2359,0.175308,8
64,0.558973,10.2359,0.175308,8
65,0.558973,10.2359,0.175308,8
66,0.558973,10.2359,0.175308,8
67,0.558973,10.2359,0.175308,8
68,0.558973,10.2359,0.175308,8
69,0.558973,10.2359,0.175308,8
70,0.558973,10.2359,0.175308,8
71,0.558973,10.2359,0.175308,8
72,0.558973,10.2359,0.175308,8
73,0.558973,10.2359,0.175308,8
74,0.558973,10.2359,0.175308,8
75,0.558973,10.2359,0.175308,8
76,0.5313,10.1183,0.168346,9
77,0.627317,9.78218,0.167397,12
78,0.674338,9.68472,0.174459,14
79,0.707218,10.2119,0.164052,15
80,0.707218,10.2119,0.164052,15
81,0.707218,10.2119,0.164052,15
82,0.707218,10.2119,0.164052,15
83,0.707218,10.2119,0.164052,15
84,0.707218,10.2119,0.164052,15
85,0.707218,10.2119,0.164052,15
86,0.707218,10.2119,0.164052,15
87,0.707218,10.2119,0.164052,15
88,0.707218,10.2119,0.164052,15
89,0.707218,10.2119,0.164052,15
90,0.707218,10.2119,0.164052,15
91,0.684018,10.5302,0.165831,16
92,0.684018,10.5302,0.165831,16
93,0.684018,10.5302,0.165831,16
94,0.700828,10.568,0.165778,18
95,0.729381,10.4136,0.159031,19
96,0.688185,10.2614,0.149816,21
97,0.666212,10.4269,0.152744,22
98,0.666212,10.4269,0.152744,22
99,0.655729,10.4688,0.151383,21
100,0.655729,10.4688,0.151383,21
101,0.655729,10.4688,0.151383,21
102,0.655729,10.4688,0.151383,21
103,0.655729,10.4688,0.151383,21
104,0.655729,10.4688,0.151383,21
105,0.655729,10.4688,0.151383,21
106,0.655729,10.4688,0.151383,21
107,0.655729,10.4688,0.151383,21
108,0.655729,10.4688,0.151383,21
109,0.655729,10.4688,0.151383,21
110,0.645431,10.3667,0.151613,22
111,0.645431,10.3667,0.151613,22
112,0.584329,10.2963,0.150448,25
113,0.609966,10.266,0.143214,28
114,0.608918,10.0558,0.140261,31
115,0.622505,10.0906,0.127249,36
116,0.622505,10.0906,0.127249,36
117,0.622505,10.0906,0.127249,36
118,0.622505,10.0906,0.127249,36
119,0.622505,10.0906,0.127249,36
120,0.622505,10.0906,0.127249,36
121,0.622505,10.0906,0.127249,36
122,0.617898,10.2684,0.126172,36
123,0.625059,10.4036,0.132379,37
124,0.625059,10.4036,0.132379,37
125,0.625059,10.4036,0.132379,37
126,0.629694,10.3293,0.133337,38
127,0.63071,10.3296,0.132935,38
128,0.6133,10.6094,0.126288,40
129,0.579106,10.5755,0.134862,43
130,0.559129,10.4425,0.136743,45
