update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.2,1
1,0.5,10,0.2,1
2,0.5,10,0.2,1
3,0.5,10,0.2,1
4,0.5,10,0.2,1
5,0.5,10,0.2,1
6,0.5,10,0.2,1
7,0.5,10,0.2,1
8,0.5,10,0.2,1
9,0.5,10,0.2,1
10,0.5,10,0.2,1
11,0.5,10,0.2,1
12,0.5,10,0.2,1
13,0.5,10,0.2,1
14,0.5,10,0.2,1
15,0.5,10,0.2,1
16,0.5,10,0.2,1
17,0.5,10,0.2,1
18,0.5,10,0.2,1
19,0.5,10,0.2,1
20,0.123206,10,0.17756,2
21,0.123206,10,0.17756,2
22,0.123206,10,0.17756,2
23,0.123206,10,0.17756,2
24,0.123206,10,0.17756,2
25,0.123206,10,0.17756,2
26,0.123206,10,0.17756,2
27,0.123206,10,0.17756,2
28,0.123206,10,0.17756,2
29,0.123206,10,0.17756,2
30,0.123206,10,0.17756,2
31,0.123206,10,0.17756,2
32,0.123206,10,0.17756,2
33,0.123206,10,0.17756,2
34,0.123206,10,0.17756,2
35,0.123206,10,0.17756,2
36,0.123206,10,0.17756,2
37,0.123206,10,0.17756,2
38,0.123206,10,0.17756,2
39,0.123206,10,0.17756,2
40,0.262766,10.9271,0.204173,4
41,0.262766,10.9271,0.204173,4
42,0.262766,10.9271,0.204173,4
43,0.262766,10.9271,0.204173,4
44,0.262766,10.9271,0.204173,4
45,0.262766,10.9271,0.204173,4
46,0.262766,10.9271,0.204173,4
47,0.262766,10.9271,0.204173,4
48,0.262766,10.9271,0.204173,4
49,0.262766,10.9271,0.204173,4
50,0.262766,10.9271,0.204173,4
51,0.262766,10.9271,0.204173,4
52,0.262766,10.9271,0.204173,4
53,0.262766,10.9271,0.204173,4
54,0.262766,10.9271,0.204173,4
55,0.262766,10.9271,0.204173,4
56,0.262766,10.9271,0.204173,4
57,0.262766,10.9271,0.204173,4
58,0.262766,10.9271,0.204173,4
59,0.290116,10.7417,0.239295,5
60,0.3681,11.3484,0.207574,7
61,0.3681,11.3484,0.207574,7
62,0.3681,11.3484,0.207574,7
63,0.3681,11.3484,0.207574,7
64,0.3681,11.3484,0.207574,7
65,0.3681,11.3484,0.207574,7
66,0.3681,11.3484,0.207574,7
67,0.313985,12.5516,0.217355,8
68,0.313985,12.5516,0.217355,8
69,0.313985,12.5516,0.217355,8
70,0.313985,12.5516,0.217355,8
71,0.313985,12.5516,0.217355,8
72,0.313985,12.5516,0.217355,8
73,0.313985,12.5516,0.217355,8
74,0.313985,12.5516,0.217355,8
75,0.313985,12.5516,0.217355,8
76,0.313985,12.5516,0.217355,8
77,0.313985,12.5516,0.217355,8
78,0.313985,12.5516,0.217355,8
79,0.405281,12.0602,0.281957,11
80,0.398622,12.2696,0.265649,13
81,0.398622,12.2696,0.265649,13
82,0.398622,12.2696,0.265649,13
83,0.398622,12.2696,0.265649,13
84,0.398622,12.2696,0.265649,13
85,0.398622,12.2696,0.265649,13
86,0.398622,12.2696,0.265649,13
87,0.398622,12.2696,0.265649,13
88,0.398622,12.2696,0.265649,13
89,0.398622,12.2696,0.265649,13
90,0.398622,12.2696,0.265649,13
91,0.398622,12.2696,0.265649,13
92,0.396052,12.5168,0.246674,14
93,0.396052,12.5168,0.246674,14
94,0.396052,12.5168,0.246674,14
95,0.361566,12.5963,0.233481,15
96,0.361566,12.5963,0.233481,15
97,0.361566,12.5963,0.233481,15
98,0.320301,12.6112,0.252813,17
99,0.293889,12.3363,0.259866,19
100,0.31094,12.2195,0.25454,20
101,0.31094,12.2195,0.25454,20
102,0.31094,12.2195,0.25454,20
103,0.31094,12.2195,0.25454,20
104,0.320655,12.2209,0.259818,21
105,0.320655,12.2209,0.259818,21
106,0.320655,12.2209,0.259818,21
107,0.336203,12.4336,0.262121,21
108,0.336203,12.4336,0.262121,21
109,0.323613,12.8219,0.260575,22
110,0.323613,12.8219,0.260575,22
111,0.323613,12.8219,0.260575,22
112,0.323613,12.8219,0.260575,22
113,0.323613,12.8219,0.260575,22
114,0.323613,12.8219,0.260575,22
115,0.323613,12.8219,0.260575,22
116,0.323613,12.8219,0.260575,22
117,0.323613,12.8219,0.260575,22
118,0.261979,12.9914,0.277749,28
119,0.279974,13.0718,0.293026,30
120,0.28305,12.9727,0.291515,31
121,0.28305,12.9727,0.291515,31
122,0.281093,12.9957,0.285135,32
123,0.29016,12.9727,0.290832,31
124,0.281506,13.1399,0.279358,33
125,0.281506,13.1399,0.279358,33
126,0.281506,13.1399,0.279358,33
127,0.281506,13.1399,0.279358,33
128,0.281506,13.1399,0.279358,33
129,0.299479,13.4194,0.288673,36
130,0.299479,13.4194,0.288673,36
131,0.299479,13.4194,0.288673,36
132,0.299479,13.4194,0.288673,36
133,0.299479,13.4194,0.288673,36
134,0.299479,13.4194,0.288673,36
135,0.293186,13.4258,0.282509,37
136,0.293186,13.4258,0.282509,37
137,0.281702,13.3909,0.282771,38
138,0.305241,13.0584,0.291488,45
139,0.31046,12.8087,0.2954,49
140,0.303702,12.8473,0.294506,50
141,0.303702,12.8473,0.294506,50
142,0.303702,12.8473,0.294506,50
143,0.316225,12.9416,0.292322,51
144,0.320019,12.9784,0.296855,53
145,0.311037,13.0432,0.298778,54
146,0.311037,13.0432,0.298778,54
147,0.320777,13.1365,0.298656,55
148,0.320777,13.1365,0.298656,55
149,0.309488,13.1821,0.301192,56
150,0.326605,13.5119,0.292375,59
151,0.328018,13.7469,0.290755,61
152,0.328018,13.7469,0.290755,61
153,0.328018,13.7469,0.290755,61
154,0.329114,13.7914,0.290446,63
155,0.320876,13.8511,0.28401,65
156,0.311586,13.9072,0.27607,67
157,0.324361,13.8308,0.266455,70
158,0.322537,13.6395,0.278245,80
159,0.319772,13.5136,0.283965,84
160,0.328352,13.6381,0.287398,86
161,0.328352,13.6381,0.287398,86
162,0.328492,13.6941,0.288507,86
163,0.325876,13.6932,0.28407,88
164,0.33371,13.7326,0.283241,88
165,0.33371,13.7326,0.283241,88
166,0.33371,13.7326,0.283241,88
167,0.328235,13.8041,0.28156,89
168,0.331995,13.9038,0.281909,90
169,0.331995,13.9038,0.281909,90
170,0.335286,13.9655,0.281303,92
171,0.334955,13.9334,0.288201,95
172,0.334955,13.9334,0.288201,95
173,0.334955,13.9334,0.288201,95
174,0.344392,13.9423,0.287509,96
175,0.346007,13.9446,0.287116,97
176,0.342964,13.9601,0.284186,98
177,0.344906,13.7356,0.277858,109
178,0.371665,13.6732,0.292355,125
179,0.388961,13.7131,0.292775,133
180,0.387698,13.7219,0.29078,134
181,0.381727,13.7896,0.293863,136
182,0.38248,13.8418,0.293691,139
183,0.384278,13.8906,0.292804,140
184,0.381143,13.9656,0.294042,142
185,0.375703,14.0386,0.293165,144
186,0.378185,14.0389,0.295173,146
187,0.386505,14.1585,0.290239,148
188,0.382359,14.2492,0.282649,153
189,0.382359,14.2492,0.282649,153
190,0.389289,14.2959,0.289402,158
191,0.389343,14.3373,0.285481,163
192,0.389116,14.3777,0.285478,164
193,0.386757,14.4311,0.284502,165
194,0.387893,14.4457,0.283174,166
195,0.387893,14.4457,0.283174,166
196,0.397067,14.5425,0.282871,174
197,0.387633,14.3008,0.287102,193
198,0.389974,14.1923,0.296173,211
199,0.389981,14.0938,0.297309,217
200,0.389141,14.161,0.29843,220
201,0.389141,14.161,0.29843,220
202,0.389141,14.161,0.29843,220
203,0.388181,14.2226,0.297665,227
204,0.38943,14.2599,0.297692,234
205,0.391847,14.2964,0.295422,238
206,0.391413,14.2991,0.293657,242
207,0.390557,14.3887,0.28928,244
208,0.390558,14.3895,0.290333,245
209,0.391839,14.3825,0.290856,246
210,0.392042,14.4549,0.289077,249
211,0.394695,14.463,0.289207,250
212,0.394855,14.4849,0.289187,252
213,0.399697,14.5302,0.291523,257
214,0.395257,14.595,0.289191,258
215,0.39604,14.6412,0.28824,264
216,0.394535,14.6189,0.288668,271
217,0.393864,14.4701,0.288184,292
218,0.397118,14.3342,0.293158,311
219,0.407712,14.3761,0.288487,328
220,0.408052,14.4204,0.28438,335
221,0.411637,14.4526,0.286871,340
222,0.418484,14.6139,0.292337,352
223,0.416438,14.7518,0.291302,361
224,0.41674,14.7366,0.293191,364
225,0.417479,14.768,0.294029,370
226,0.418006,14.7664,0.292726,373
227,0.417942,14.7795,0.292602,376
228,0.4212,14.8506,0.293545,385
229,0.423371,14.8765,0.295478,396
230,0.421935,14.9301,0.295998,402
231,0.421935,14.9301,0.295998,402
232,0.425782,14.9774,0.293859,409
233,0.428819,15.0433,0.289964,418
234,0.441034,15.0869,0.290209,427
235,0.437767,15.0874,0.290591,434
236,0.438725,14.9986,0.289694,447
237,0.444886,14.8076,0.288664,474
238,0.449198,14.6807,0.295474,499
239,0.447965,14.6302,0.293838,510
240,0.448426,14.6908,0.294125,519
241,0.446781,14.7558,0.293667,523
242,0.446992,14.7629,0.292473,526
243,0.447157,14.7978,0.291452,529
244,0.449478,14.7955,0.291651,534
245,0.450126,14.8351,0.292854,540
246,0.448602,14.874,0.293627,553
247,0.448976,14.8854,0.293638,564
248,0.451628,14.9046,0.295454,571
249,0.449892,14.9498,0.294676,577
250,0.454545,15.0285,0.293611,586
251,0.45029,15.1502,0.291863,605
252,0.447506,15.2025,0.291139,622
253,0.450011,15.2487,0.291273,632
254,0.448386,15.2948,0.291084,645
255,0.449647,15.2932,0.292931,655
256,0.456358,15.1357,0.291231,692
257,0.455292,15.0512,0.290738,726
258,0.456561,14.9614,0.292123,752
259,0.455232,15.0058,0.291971,770
260,0.45199,15.047,0.291523,782
261,0.452132,15.0889,0.291625,797
262,0.454065,15.1257,0.29059,811
263,0.453369,15.1533,0.28998,820
264,0.454164,15.1795,0.288952,826
265,0.452355,15.2089,0.289418,834
266,0.450857,15.2571,0.290115,841
267,0.451049,15.2942,0.29112,856
268,0.457838,15.3634,0.290284,870
269,0.457045,15.4047,0.289229,878
270,0.454398,15.4459,0.289042,889
271,0.453461,15.5302,0.28762,896
272,0.453548,15.5618,0.286012,900
273,0.456153,15.5846,0.286458,906
274,0.458893,15.5694,0.286531,926
275,0.455447,15.5413,0.28663,952
276,0.460284,15.4633,0.287607,1001
277,0.467641,15.398,0.288726,1058
278,0.472001,15.3232,0.291609,1102
279,0.471122,15.2704,0.292471,1122
280,0.473176,15.2891,0.292183,1129
281,0.472697,15.3229,0.291952,1136
282,0.473729,15.3418,0.292281,1151
283,0.475653,15.3966,0.291165,1173
284,0.474194,15.454,0.289504,1191
285,0.474855,15.4965,0.289955,1209
286,0.477716,15.5433,0.289386,1226
287,0.477466,15.5884,0.290392,1246
288,0.478543,15.6461,0.290407,1273
289,0.479345,15.6732,0.290844,1290
290,0.478019,15.743,0.290227,1311
291,0.481024,15.7967,0.289137,1331
292,0.479475,15.8382,0.288404,1346
