update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.13,1
1,0.5,10,0.13,1
2,0.5,10,0.13,1
3,0.5,10,0.13,1
4,0.5,10,0.13,1
5,0.5,10,0.13,1
6,0.5,10,0.13,1
7,0.5,10,0.13,1
8,0.5,10,0.13,1
9,0.5,10,0.13,1
10,0.5,10,0.13,1
11,0.5,10,0.13,1
12,0.5,10,0.13,1
13,0.5,10,0.13,1
14,0.5,10,0.13,1
15,0.5,10,0.13,1
16,0.5,10,0.13,1
17,0.5,10,0.13,1
18,0.5,10,0.13,1
19,0.5,10,0.13,1
20,0.236042,9.68656,0.0877008,2
21,0.236042,9.68656,0.0877008,2
22,0.236042,9.68656,0.0877008,2
23,0.236042,9.68656,0.0877008,2
24,0.236042,9.68656,0.0877008,2
25,0.236042,9.68656,0.0877008,2
26,0.236042,9.68656,0.0877008,2
27,0.236042,9.68656,0.0877008,2
28,0.236042,9.68656,0.0877008,2
29,0.236042,9.68656,0.0877008,2
30,0.236042,9.68656,0.0877008,2
31,0.236042,9.68656,0.0877008,2
32,0.236042,9.68656,0.0877008,2
33,0.236042,9.68656,0.0877008,2
34,0.236042,9.68656,0.0877008,2
35,0.236042,9.68656,0.0877008,2
36,0.236042,9.68656,0.0877008,2
37,0.236042,9.68656,0.0877008,2
38,0.236042,9.68656,0.0877008,2
39,0.236042,9.68656,0.0877008,2
40,0.458019,9.49336,0.127585,4
41,0.458019,9.49336,0.127585,4
42,0.458019,9.49336,0.127585,4
43,0.458019,9.49336,0.127585,4
44,0.458019,9.49336,0.127585,4
45,0.458019,9.49336,0.127585,4
46,0.458019,9.49336,0.127585,4
47,0.458019,9.49336,0.127585,4
48,0.458019,9.49336,0.127585,4
49,0.458019,9.49336,0.127585,4
50,0.458019,9.49336,0.127585,4
51,0.458019,9.49336,0.127585,4
52,0.458019,9.49336,0.127585,4
53,0.458019,9.49336,0.127585,4
54,0.458019,9.49336,0.127585,4
55,0.458019,9.49336,0.127585,4
56,0.458019,9.49336,0.127585,4
57,0.458019,9.49336,0.127585,4
58,0.458019,9.49336,0.127585,4
59,0.34828,9.46697,0.156878,4
60,0.533587,9.22097,0.124378,4
61,0.533587,9.22097,0.124378,4
62,0.533587,9.22097,0.124378,4
63,0.533587,9.22097,0.124378,4
64,0.533587,9.22097,0.124378,4
65,0.533587,9.22097,0.124378,4
66,0.533587,9.22097,0.124378,4
67,0.533587,9.22097,0.124378,4
68,0.533587,9.22097,0.124378,4
69,0.533587,9.22097,0.124378,4
70,0.533587,9.22097,0.124378,4
71,0.533587,9.22097,0.124378,4
72,0.533587,9.22097,0.124378,4
73,0.533587,9.22097,0.124378,4
74,0.533587,9.22097,0.124378,4
75,0.533587,9.22097,0.124378,4
76,0.533587,9.22097,0.124378,4
77,0.433131,9.57492,0.114537,6
78,0.389028,10.3042,0.148485,7
79,0.335043,10.1467,0.137902,8
80,0.335043,10.1467,0.137902,8
81,0.335043,10.1467,0.137902,8
82,0.335043,10.1467,0.137902,8
83,0.335043,10.1467,0.137902,8
84,0.335043,10.1467,0.137902,8
85,0.335043,10.1467,0.137902,8
86,0.335043,10.1467,0.137902,8
87,0.335043,10.1467,0.137902,8
88,0.335043,10.1467,0.137902,8
89,0.335043,10.1467,0.137902,8
90,0.335043,10.1467,0.137902,8
91,0.335043,10.1467,0.137902,8
92,0.335043,10.1467,0.137902,8
93,0.335043,10.1467,0.137902,8
94,0.377412,10.5675,0.114188,8
95,0.452678,10.2412,0.1015,9
96,0.545732,10.1007,0.103856,10
97,0.545732,10.1007,0.103856,10
98,0.557648,9.78843,0.086547,12
99,0.557648,9.78843,0.086547,12
100,0.557648,9.78843,0.086547,12
101,0.557648,9.78843,0.086547,12
102,0.534209,10.5101,0.0994257,13
103,0.534209,10.5101,0.0994257,13
104,0.534209,10.5101,0.0994257,13
105,0.534209,10.5101,0.0994257,13
106,0.534209,10.5101,0.0994257,13
107,0.578726,10.1415,0.0783631,12
108,0.578726,10.1415,0.0783631,12
109,0.578726,10.1415,0.0783631,12
110,0.578726,10.1415,0.0783631,12
111,0.586372,9.98087,0.0723352,13
112,0.559465,9.72408,0.0755979,15
113,0.517848,10.0258,0.0787566,16
114,0.544295,9.93854,0.0820118,17
115,0.567417,10.0636,0.0740075,19
116,0.5497,9.87866,0.07785,21
117,0.5497,9.87866,0.07785,21
118,0.533702,9.99717,0.0743114,22
119,0.533702,9.99717,0.0743114,22
120,0.533702,9.99717,0.0743114,22
121,0.533702,9.99717,0.0743114,22
122,0.533702,9.99717,0.0743114,22
123,0.533702,9.99717,0.0743114,22
124,0.533702,9.99717,0.0743114,22
125,0.533702,9.99717,0.0743114,22
126,0.56243,9.92099,0.073057,23
127,0.579837,9.74685,0.0733541,23
128,0.572998,9.66327,0.0718596,24
129,0.547454,9.52555,0.0711309,27
130,0.547454,9.52555,0.0711309,27
131,0.538413,9.5522,0.0687092,26
132,0.554696,9.21901,0.0700404,32
133,0.566431,9.16013,0.0750732,33
134,0.558512,9.14355,0.075436,35
135,0.558512,9.14355,0.075436,35
136,0.558512,9.14355,0.075436,35
137,0.558512,9.14355,0.075436,35
138,0.558512,9.14355,0.075436,35
139,0.558512,9.14355,0.075436,35
140,0.551154,9.49095,0.0794886,36
141,0.551154,9.49095,0.0794886,36
142,0.546801,9.84442,0.0733741,39
143,0.561174,9.62233,0.083763,43
