update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.06,1
1,0.5,10,0.06,1
2,0.5,10,0.06,1
3,0.5,10,0.06,1
4,0.5,10,0.06,1
5,0.5,10,0.06,1
6,0.5,10,0.06,1
7,0.5,10,0.06,1
8,0.5,10,0.06,1
9,0.5,10,0.06,1
10,0.5,10,0.06,1
11,0.5,10,0.06,1
12,0.5,10,0.06,1
13,0.5,10,0.06,1
14,0.5,10,0.06,1
15,0.5,10,0.06,1
16,0.5,10,0.06,1
17,0.5,10,0.06,1
18,0.5,10,0.06,1
19,0.5,10,0.06,1
20,0.983746,9.79351,0.0675503,2
21,0.983746,9.79351,0.0675503,2
22,0.983746,9.79351,0.0675503,2
23,0.983746,9.79351,0.0675503,2
24,0.983746,9.79351,0.0675503,2
25,0.983746,9.79351,0.0675503,2
26,0.983746,9.79351,0.0675503,2
27,0.983746,9.79351,0.0675503,2
28,0.983746,9.79351,0.0675503,2
29,0.983746,9.79351,0.0675503,2
30,0.983746,9.79351,0.0675503,2
31,0.983746,9.79351,0.0675503,2
32,0.983746,9.79351,0.0675503,2
33,0.983746,9.79351,0.0675503,2
34,0.983746,9.79351,0.0675503,2
35,0.983746,9.79351,0.0675503,2
36,0.983746,9.79351,0.0675503,2
37,0.983746,9.79351,0.0675503,2
38,0.983746,9.79351,0.0675503,2
39,0.983746,9.79351,0.0675503,2
40,0.809352,13.6715,0.045051,4
41,0.809352,13.6715,0.045051,4
42,0.809352,13.6715,0.045051,4
43,0.809352,13.6715,0.045051,4
44,0.809352,13.6715,0.045051,4
45,0.809352,13.6715,0.045051,4
46,0.809352,13.6715,0.045051,4
47,0.809352,13.6715,0.045051,4
48,0.809352,13.6715,0.045051,4
49,0.809352,13.6715,0.045051,4
50,0.809352,13.6715,0.045051,4
51,0.809352,13.6715,0.045051,4
52,0.809352,13.6715,0.045051,4
53,0.809352,13.6715,0.045051,4
54,0.809352,13.6715,0.045051,4
55,0.809352,13.6715,0.045051,4
56,0.809352,13.6715,0.045051,4
57,0.809352,13.6715,0.045051,4
58,0.809352,13.6715,0.045051,4
59,0.784123,12.8546,0.0360408,5
60,0.784123,12.8546,0.0360408,5
61,0.784123,12.8546,0.0360408,5
62,0.784123,12.8546,0.0360408,5
63,0.784123,12.8546,0.0360408,5
64,0.784123,12.8546,0.0360408,5
65,0.784123,12.8546,0.0360408,5
66,0.784123,12.8546,0.0360408,5
67,0.784123,12.8546,0.0360408,5
68,0.784123,12.8546,0.0360408,5
69,0.79657,13.596,0.0479981,6
70,0.79657,13.596,0.0479981,6
71,0.829347,13.7632,0.0518404,7
72,0.800905,13.4143,0.0479637,6
73,0.800905,13.4143,0.0479637,6
74,0.800905,13.4143,0.0479637,6
75,0.800905,13.4143,0.0479637,6
76,0.800905,13.4143,0.0479637,6
77,0.800905,13.4143,0.0479637,6
78,0.800905,13.4143,0.0479637,6
79,0.649102,13.4332,0.0359728,8
80,0.649102,13.4332,0.0359728,8
81,0.649102,13.4332,0.0359728,8
82,0.649102,13.4332,0.0359728,8
83,0.649102,13.4332,0.0359728,8
84,0.649102,13.4332,0.0359728,8
85,0.649102,13.4332,0.0359728,8
86,0.649102,13.4332,0.0359728,8
87,0.649102,13.4332,0.0359728,8
88,0.649102,13.4332,0.0359728,8
89,0.649102,13.4332,0.0359728,8
90,0.649102,13.4332,0.0359728,8
91,0.649102,13.4332,0.0359728,8
92,0.649102,13.4332,0.0359728,8
93,0.649102,13.4332,0.0359728,8
94,0.649102,13.4332,0.0359728,8
95,0.649102,13.4332,0.0359728,8
96,0.649102,13.4332,0.0359728,8
97,0.688091,14.2336,0.0586243,9
98,0.653225,13.7157,0.0527619,10
99,0.68359,13.9052,0.0479653,11
100,0.68359,13.9052,0.0479653,11
101,0.647376,14.0608,0.0498673,13
102,0.647376,14.0608,0.0498673,13
103,0.647376,14.0608,0.0498673,13
104,0.671989,14.7492,0.0463053,14
105,0.671989,14.7492,0.0463053,14
106,0.654377,14.6551,0.0432183,15
107,0.662344,14.8652,0.0422378,16
108,0.662344,14.8652,0.0422378,16
109,0.662344,14.8652,0.0422378,16
110,0.662344,14.8652,0.0422378,16
