update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0,1
1,0.5,10,0,1
2,0.5,10,0,1
3,0.5,10,0,1
4,0.5,10,0,1
5,0.5,10,0,1
6,0.5,10,0,1
7,0.5,10,0,1
8,0.5,10,0,1
9,0.5,10,0,1
10,0.5,10,0,1
11,0.5,10,0,1
12,0.5,10,0,1
13,0.5,10,0,1
14,0.5,10,0,1
15,0.5,10,0,1
16,0.5,10,0,1
17,0.5,10,0,1
18,0.5,10,0,1
19,0.5,10,0,1
20,0.491504,10,0.0111606,2
21,0.491504,10,0.0111606,2
22,0.491504,10,0.0111606,2
23,0.491504,10,0.0111606,2
24,0.491504,10,0.0111606,2
25,0.491504,10,0.0111606,2
26,0.491504,10,0.0111606,2
27,0.491504,10,0.0111606,2
28,0.491504,10,0.0111606,2
29,0.491504,10,0.0111606,2
30,0.491504,10,0.0111606,2
31,0.491504,10,0.0111606,2
32,0.491504,10,0.0111606,2
33,0.491504,10,0.0111606,2
34,0.491504,10,0.0111606,2
35,0.491504,10,0.0111606,2
36,0.491504,10,0.0111606,2
37,0.491504,10,0.0111606,2
38,0.491504,10,0.0111606,2
39,0.491504,10,0.0111606,2
40,0.446341,11.3822,0.0463932,4
41,0.446341,11.3822,0.0463932,4
42,0.446341,11.3822,0.0463932,4
43,0.446341,11.3822,0.0463932,4
44,0.446341,11.3822,0.0463932,4
45,0.446341,11.3822,0.0463932,4
46,0.446341,11.3822,0.0463932,4
47,0.446341,11.3822,0.0463932,4
48,0.446341,11.3822,0.0463932,4
49,0.446341,11.3822,0.0463932,4
50,0.446341,11.3822,0.0463932,4
51,0.446341,11.3822,0.0463932,4
52,0.446341,11.3822,0.0463932,4
53,0.446341,11.3822,0.0463932,4
54,0.446341,11.3822,0.0463932,4
55,0.446341,11.3822,0.0463932,4
56,0.446341,11.3822,0.0463932,4
57,0.446341,11.3822,0.0463932,4
58,0.446341,11.3822,0.0463932,4
59,0.446341,11.3822,0.0463932,4
60,0.427679,13.3446,0.0367138,7
61,0.427679,13.3446,0.0367138,7
62,0.427679,13.3446,0.0367138,7
63,0.427679,13.3446,0.0367138,7
64,0.427679,13.3446,0.0367138,7
65,0.427679,13.3446,0.0367138,7
66,0.427679,13.3446,0.0367138,7
67,0.427679,13.3446,0.0367138,7
68,0.427679,13.3446,0.0367138,7
69,0.427679,13.3446,0.0367138,7
70,0.427679,13.3446,0.0367138,7
71,0.427679,13.3446,0.0367138,7
72,0.525761,15.1934,0.0594205,8
73,0.525761,15.1934,0.0594205,8
74,0.525761,15.1934,0.0594205,8
75,0.525761,15.1934,0.0594205,8
76,0.525761,15.1934,0.0594205,8
77,0.525761,15.1934,0.0594205,8
78,0.525761,15.1934,0.0594205,8
79,0.525761,15.1934,0.0594205,8
80,0.443435,14.6164,0.0528182,9
81,0.443435,14.6164,0.0528182,9
82,0.443435,14.6164,0.0528182,9
