update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.3,1
1,0.5,10,0.3,1
2,0.5,10,0.3,1
3,0.5,10,0.3,1
4,0.5,10,0.3,1
5,0.5,10,0.3,1
6,0.5,10,0.3,1
7,0.5,10,0.3,1
8,0.5,10,0.3,1
9,0.5,10,0.3,1
10,0.5,10,0.3,1
11,0.5,10,0.3,1
12,0.5,10,0.3,1
13,0.5,10,0.3,1
14,0.5,10,0.3,1
15,0.5,10,0.3,1
16,0.5,10,0.3,1
17,0.5,10,0.3,1
18,0.5,10,0.3,1
19,0.5,10,0.3,1
20,0.837552,16.6633,0.253818,2
21,0.837552,16.6633,0.253818,2
22,0.837552,16.6633,0.253818,2
23,0.837552,16.6633,0.253818,2
24,0.837552,16.6633,0.253818,2
25,0.837552,16.6633,0.253818,2
26,0.837552,16.6633,0.253818,2
27,0.837552,16.6633,0.253818,2
28,0.837552,16.6633,0.253818,2
29,0.837552,16.6633,0.253818,2
30,0.837552,16.6633,0.253818,2
31,0.837552,16.6633,0.253818,2
32,0.837552,16.6633,0.253818,2
33,0.837552,16.6633,0.253818,2
34,0.837552,16.6633,0.253818,2
35,0.837552,16.6633,0.253818,2
36,0.837552,16.6633,0.253818,2
37,0.837552,16.6633,0.253818,2
38,0.837552,16.6633,0.253818,2
39,0.837552,16.6633,0.253818,2
40,0.837552,16.6633,0.253818,2
41,0.837552,16.6633,0.253818,2
42,0.837552,16.6633,0.253818,2
43,0.837552,16.6633,0.253818,2
44,0.837552,16.6633,0.253818,2
45,0.837552,16.6633,0.253818,2
46,0.837552,16.6633,0.253818,2
47,0.837552,16.6633,0.253818,2
48,0.837552,16.6633,0.253818,2
49,0.837552,16.6633,0.253818,2
50,0.75713,19.4131,0.296881,3
51,0.75713,19.4131,0.296881,3
52,0.75713,19.4131,0.296881,3
53,0.75713,19.4131,0.296881,3
54,0.75713,19.4131,0.296881,3
55,0.75713,19.4131,0.296881,3
56,0.817847,22.0503,0.250313,4
57,0.817847,22.0503,0.250313,4
58,0.817847,22.0503,0.250313,4
59,0.817847,22.0503,0.250313,4
60,0.817847,22.0503,0.250313,4
61,0.817847,22.0503,0.250313,4
62,0.817847,22.0503,0.250313,4
63,0.817847,22.0503,0.250313,4
64,0.817847,22.0503,0.250313,4
65,0.817847,22.0503,0.250313,4
66,0.817847,22.0503,0.250313,4
67,0.817847,22.0503,0.250313,4
68,0.817847,22.0503,0.250313,4
69,0.817847,22.0503,0.250313,4
70,0.817847,22.0503,0.250313,4
71,0.817847,22.0503,0.250313,4
72,0.817847,22.0503,0.250313,4
73,0.817847,22.0503,0.250313,4
74,0.817847,22.0503,0.250313,4
75,0.817847,22.0503,0.250313,4
76,0.817847,22.0503,0.250313,4
77,0.817847,22.0503,0.250313,4
78,0.817847,22.0503,0.250313,4
79,0.817847,22.0503,0.250313,4
80,0.817847,22.0503,0.250313,4
81,0.817847,22.0503,0.250313,4
82,0.817847,22.0503,0.250313,4
83,0.817847,22.0503,0.250313,4
84,0.817847,22.0503,0.250313,4
85,0.817847,22.0503,0.250313,4
86,0.817847,22.0503,0.250313,4
87,0.817847,22.0503,0.250313,4
88,0.817847,22.0503,0.250313,4
89,0.575868,23.1461,0.26379,5
90,0.575868,23.1461,0.26379,5
91,0.532371,23.8288,0.254737,4
92,0.532371,23.8288,0.254737,4
93,0.532371,23.8288,0.254737,4
94,0.532371,23.8288,0.254737,4
95,0.532371,23.8288,0.254737,4
96,0.532371,23.8288,0.254737,4
97,0.532371,23.8288,0.254737,4
98,0.532371,23.8288,0.254737,4
99,0.532371,23.8288,0.254737,4
100,0.532371,23.8288,0.254737,4
101,0.532371,23.8288,0.254737,4
102,0.532371,23.8288,0.254737,4
103,0.532371,23.8288,0.254737,4
104,0.597444,25.4953,0.223599,5
105,0.597444,25.4953,0.223599,5
106,0.664537,26.5881,0.225262,6
107,0.664537,26.5881,0.225262,6
108,0.664537,26.5881,0.225262,6
109,0.664537,26.5881,0.225262,6
110,0.664537,26.5881,0.225262,6
111,0.664537,26.5881,0.225262,6
112,0.664537,26.5881,0.225262,6
113,0.664537,26.5881,0.225262,6
114,0.664537,26.5881,0.225262,6
115,0.664537,26.5881,0.225262,6
116,0.664537,26.5881,0.225262,6
117,0.664537,26.5881,0.225262,6
118,0.664537,26.5881,0.225262,6
119,0.664537,26.5881,0.225262,6
120,0.664537,26.5881,0.225262,6
121,0.664537,26.5881,0.225262,6
122,0.664537,26.5881,0.225262,6
123,0.664537,26.5881,0.225262,6
124,0.664537,26.5881,0.225262,6
125,0.664537,26.5881,0.225262,6
126,0.664537,26.5881,0.225262,6
127,0.664537,26.5881,0.225262,6
128,0.664537,26.5881,0.225262,6
129,0.664537,26.5881,0.225262,6
130,0.664537,26.5881,0.225262,6
131,0.664537,26.5881,0.225262,6
132,0.797444,27.6092,0.193713,5
133,0.797444,27.6092,0.193713,5
134,0.797444,27.6092,0.193713,5
135,0.797444,27.6092,0.193713,5
136,0.797444,27.6092,0.193713,5
137,0.797444,27.6092,0.193713,5
138,0.797444,27.6092,0.193713,5
139,0.730971,28.8391,0.219345,6
140,0.730971,28.8391,0.219345,6
141,0.730971,28.8391,0.219345,6
142,0.730971,28.8391,0.219345,6
143,0.730971,28.8391,0.219345,6
144,0.730971,28.8391,0.219345,6
145,0.730971,28.8391,0.219345,6
146,0.730971,28.8391,0.219345,6
147,0.730971,28.8391,0.219345,6
148,0.730971,28.8391,0.219345,6
149,0.730971,28.8391,0.219345,6
150,0.730971,28.8391,0.219345,6
151,0.730971,28.8391,0.219345,6
152,0.730971,28.8391,0.219345,6
153,0.730971,28.8391,0.219345,6
154,0.730971,28.8391,0.219345,6
155,0.730971,28.8391,0.219345,6
156,0.730971,28.8391,0.219345,6
157,0.730971,28.8391,0.219345,6
158,0.730971,28.8391,0.219345,6
159,0.769404,29.7634,0.232852,7
160,0.729799,31.5003,0.181107,9
161,0.729799,31.5003,0.181107,9
162,0.729799,31.5003,0.181107,9
163,0.729799,31.5003,0.181107,9
164,0.729799,31.5003,0.181107,9
165,0.729799,31.5003,0.181107,9
166,0.729799,31.5003,0.181107,9
167,0.724613,32.0304,0.179161,10
168,0.724613,32.0304,0.179161,10
169,0.724613,32.0304,0.179161,10
170,0.724613,32.0304,0.179161,10
171,0.724613,32.0304,0.179161,10
172,0.724613,32.0304,0.179161,10
173,0.724613,32.0304,0.179161,10
174,0.724613,32.0304,0.179161,10
175,0.724613,32.0304,0.179161,10
176,0.724613,32.0304,0.179161,10
177,0.724613,32.0304,0.179161,10
178,0.724613,32.0304,0.179161,10
179,0.724613,32.0304,0.179161,10
180,0.724613,32.0304,0.179161,10
181,0.724613,32.0304,0.179161,10
182,0.724613,32.0304,0.179161,10
183,0.724613,32.0304,0.179161,10
184,0.724613,32.0304,0.179161,10
185,0.724613,32.0304,0.179161,10
186,0.724613,32.0304,0.179161,10
187,0.724613,32.0304,0.179161,10
188,0.724613,32.0304,0.179161,10
189,0.724613,32.0304,0.179161,10
190,0.724613,32.0304,0.179161,10
191,0.724613,32.0304,0.179161,10
192,0.724613,32.0304,0.179161,10
193,0.724613,32.0304,0.179161,10
194,0.724613,32.0304,0.179161,10
195,0.724613,32.0304,0.179161,10
196,0.724613,32.0304,0.179161,10
197,0.746448,32.3437,0.160456,9
198,0.746448,32.3437,0.160456,9
199,0.746448,32.3437,0.160456,9
200,0.746448,32.3437,0.160456,9
201,0.746448,32.3437,0.160456,9
202,0.71098,33.0349,0.187697,10
203,0.71098,33.0349,0.187697,10
204,0.71098,33.0349,0.187697,10
205,0.71098,33.0349,0.187697,10
