update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.3,1
1,0.5,10,0.3,1
2,0.5,10,0.3,1
3,0.5,10,0.3,1
4,0.5,10,0.3,1
5,0.5,10,0.3,1
6,0.5,10,0.3,1
7,0.5,10,0.3,1
8,0.5,10,0.3,1
9,0.5,10,0.3,1
10,0.5,10,0.3,1
11,0.5,10,0.3,1
12,0.5,10,0.3,1
13,0.5,10,0.3,1
14,0.5,10,0.3,1
15,0.5,10,0.3,1
16,0.5,10,0.3,1
17,0.5,10,0.3,1
18,0.5,10,0.3,1
19,0.5,10,0.3,1
20,0.382204,9.58314,0.332541,2
21,0.382204,9.58314,0.332541,2
22,0.382204,9.58314,0.332541,2
23,0.382204,9.58314,0.332541,2
24,0.382204,9.58314,0.332541,2
25,0.382204,9.58314,0.332541,2
26,0.382204,9.58314,0.332541,2
27,0.382204,9.58314,0.332541,2
28,0.382204,9.58314,0.332541,2
29,0.382204,9.58314,0.332541,2
30,0.382204,9.58314,0.332541,2
31,0.382204,9.58314,0.332541,2
32,0.382204,9.58314,0.332541,2
33,0.382204,9.58314,0.332541,2
34,0.382204,9.58314,0.332541,2
35,0.382204,9.58314,0.332541,2
36,0.382204,9.58314,0.332541,2
37,0.382204,9.58314,0.332541,2
38,0.382204,9.58314,0.332541,2
39,0.382204,9.58314,0.332541,2
40,0.422375,9.28934,0.300834,2
41,0.422375,9.28934,0.300834,2
42,0.422375,9.28934,0.300834,2
43,0.422375,9.28934,0.300834,2
44,0.422375,9.28934,0.300834,2
45,0.422375,9.28934,0.300834,2
46,0.422375,9.28934,0.300834,2
47,0.422375,9.28934,0.300834,2
48,0.422375,9.28934,0.300834,2
49,0.422375,9.28934,0.300834,2
50,0.422375,9.28934,0.300834,2
51,0.422375,9.28934,0.300834,2
52,0.422375,9.28934,0.300834,2
53,0.422375,9.28934,0.300834,2
54,0.422375,9.28934,0.300834,2
55,0.422375,9.28934,0.300834,2
56,0.422375,9.28934,0.300834,2
57,0.422375,9.28934,0.300834,2
58,0.270879,9.33097,0.260571,3
59,0.5,9.1021,0.259284,4
60,0.5,9.1021,0.259284,4
61,0.5,9.1021,0.259284,4
62,0.5,9.1021,0.259284,4
63,0.5,9.1021,0.259284,4
64,0.5,9.1021,0.259284,4
65,0.5,9.1021,0.259284,4
66,0.5,9.1021,0.259284,4
67,0.5,9.1021,0.259284,4
68,0.5,9.1021,0.259284,4
69,0.5,9.1021,0.259284,4
70,0.5,9.1021,0.259284,4
71,0.5,9.1021,0.259284,4
72,0.5,9.1021,0.259284,4
73,0.5,9.1021,0.259284,4
74,0.5,9.1021,0.259284,4
75,0.5,9.1021,0.259284,4
76,0.333333,9.21655,0.260571,3
77,0.244496,9.01692,0.269705,5
78,0.30562,8.88698,0.277985,4
79,0.30562,8.88698,0.277985,4
80,0.30562,8.88698,0.277985,4
81,0.30562,8.88698,0.277985,4
82,0.30562,8.88698,0.277985,4
83,0.30562,8.88698,0.277985,4
84,0.30562,8.88698,0.277985,4
85,0.30562,8.88698,0.277985,4
86,0.30562,8.88698,0.277985,4
87,0.30562,8.88698,0.277985,4
88,0.30562,8.88698,0.277985,4
89,0.30562,8.88698,0.277985,4
90,0.30562,8.88698,0.277985,4
91,0.30562,8.88698,0.277985,4
92,0.30562,8.88698,0.277985,4
93,0.30562,8.88698,0.277985,4
94,0.374842,8.66537,0.304819,6
95,0.374842,8.66537,0.304819,6
96,0.373323,8.77646,0.283101,8
97,0.373323,8.77646,0.283101,8
98,0.373323,8.77646,0.283101,8
99,0.373323,8.77646,0.283101,8
100,0.373323,8.77646,0.283101,8
101,0.373323,8.77646,0.283101,8
102,0.373323,8.77646,0.283101,8
103,0.373323,8.77646,0.283101,8
104,0.373323,8.77646,0.283101,8
105,0.373323,8.77646,0.283101,8
106,0.373323,8.77646,0.283101,8
107,0.373323,8.77646,0.283101,8
108,0.373323,8.77646,0.283101,8
109,0.373323,8.77646,0.283101,8
110,0.373323,8.77646,0.283101,8
111,0.353122,8.69898,0.250407,8
112,0.41817,8.63123,0.235238,8
113,0.41817,8.63123,0.235238,8
114,0.428005,8.52849,0.20703,8
115,0.385963,8.45034,0.185733,10
116,0.385963,8.45034,0.185733,10
117,0.385963,8.45034,0.185733,10
118,0.385963,8.45034,0.185733,10
119,0.385963,8.45034,0.185733,10
120,0.385963,8.45034,0.185733,10
121,0.385963,8.45034,0.185733,10
122,0.385963,8.45034,0.185733,10
123,0.385963,8.45034,0.185733,10
124,0.385963,8.45034,0.185733,10
125,0.385963,8.45034,0.185733,10
126,0.35236,8.31483,0.18086,11
127,0.324819,8.35713,0.167379,10
128,0.249799,8.34921,0.152679,9
129,0.311553,8.287,0.178059,10
130,0.311553,8.287,0.178059,10
131,0.28323,8.25071,0.191894,11
132,0.265003,8.29969,0.162305,14
133,0.278418,8.25189,0.156979,14
134,0.278418,8.25189,0.156979,14
135,0.278418,8.25189,0.156979,14
136,0.278418,8.25189,0.156979,14
137,0.278418,8.25189,0.156979,14
138,0.278418,8.25189,0.156979,14
139,0.278418,8.25189,0.156979,14
140,0.278418,8.25189,0.156979,14
141,0.3274,8.22451,0.15537,14
142,0.3274,8.22451,0.15537,14
143,0.3274,8.22451,0.15537,14
144,0.3274,8.22451,0.15537,14
145,0.2874,8.23186,0.136053,13
146,0.228016,8.24812,0.113949,12
147,0.248745,8.26923,0.0942852,11
148,0.282931,8.19137,0.100205,12
149,0.337536,8.12148,0.0891754,16
150,0.411266,8.1553,0.0903185,19
151,0.420023,8.14213,0.0872728,20
152,0.420023,8.14213,0.0872728,20
153,0.420023,8.14213,0.0872728,20
154,0.408178,8.04569,0.091958,21
155,0.408178,8.04569,0.091958,21
156,0.389625,8.01559,0.0877781,22
157,0.389625,8.01559,0.0877781,22
158,0.389625,8.01559,0.0877781,22
159,0.389625,8.01559,0.0877781,22
160,0.389625,8.01559,0.0877781,22
161,0.389625,8.01559,0.0877781,22
162,0.389625,8.01559,0.0877781,22
163,0.389625,8.01559,0.0877781,22
164,0.393397,7.97008,0.0802631,22
165,0.414652,7.89424,0.0807659,24
166,0.423299,7.88781,0.071792,27
167,0.418782,7.84385,0.0634945,30
168,0.4302,7.85183,0.0739302,34
169,0.4302,7.85183,0.0739302,34
170,0.4302,7.85183,0.0739302,34
171,0.432389,7.84816,0.0701001,34
172,0.432389,7.84816,0.0701001,34
173,0.432389,7.84816,0.0701001,34
174,0.432389,7.84816,0.0701001,34
175,0.432389,7.84816,0.0701001,34
176,0.432389,7.84816,0.0701001,34
177,0.432389,7.84816,0.0701001,34
178,0.411038,7.82552,0.0680972,35
179,0.42905,7.75831,0.0713943,37
180,0.424088,7.62542,0.0745739,42
181,0.447119,7.61125,0.0728396,43
182,0.435789,7.60805,0.0734721,46
183,0.434776,7.58693,0.0646919,52
184,0.431701,7.57412,0.070487,59
185,0.425181,7.57183,0.0745332,64
186,0.429704,7.5744,0.0755403,65
187,0.425583,7.57026,0.0743957,66
188,0.425583,7.57026,0.0743957,66
189,0.425583,7.57026,0.0743957,66
190,0.425583,7.57026,0.0743957,66
191,0.425583,7.57026,0.0743957,66
192,0.432676,7.5034,0.0741407,68
193,0.436368,7.396,0.0772644,74
194,0.440996,7.35403,0.0764329,78
195,0.449445,7.34515,0.0737947,79
196,0.45426,7.32459,0.0736508,82
197,0.461915,7.30049,0.0749843,86
198,0.463543,7.28507,0.0734519,91
199,0.46327,7.23281,0.0668648,102
200,0.464548,7.2424,0.0702173,107
201,0.454718,7.2678,0.0712479,118
202,0.458991,7.2663,0.0752667,122
203,0.460578,7.21612,0.0780123,127
