update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.5,1
1,0.5,10,0.5,1
2,0.5,10,0.5,1
3,0.5,10,0.5,1
4,0.5,10,0.5,1
5,0.5,10,0.5,1
6,0.5,10,0.5,1
7,0.5,10,0.5,1
8,0.5,10,0.5,1
9,0.5,10,0.5,1
10,0.5,10,0.5,1
11,0.5,10,0.5,1
12,0.5,10,0.5,1
13,0.5,10,0.5,1
14,0.5,10,0.5,1
15,0.5,10,0.5,1
16,0.5,10,0.5,1
17,0.5,10,0.5,1
18,0.5,10,0.5,1
19,0.5,10,0.5,1
20,0.983746,9.50662,0.50755,2
21,0.983746,9.50662,0.50755,2
22,0.983746,9.50662,0.50755,2
23,0.983746,9.50662,0.50755,2
24,0.983746,9.50662,0.50755,2
25,0.983746,9.50662,0.50755,2
26,0.983746,9.50662,0.50755,2
27,0.983746,9.50662,0.50755,2
28,0.983746,9.50662,0.50755,2
29,0.983746,9.50662,0.50755,2
30,0.983746,9.50662,0.50755,2
31,0.983746,9.50662,0.50755,2
32,0.983746,9.50662,0.50755,2
33,0.983746,9.50662,0.50755,2
34,0.983746,9.50662,0.50755,2
35,0.983746,9.50662,0.50755,2
36,0.983746,9.50662,0.50755,2
37,0.983746,9.50662,0.50755,2
38,0.822302,9.3432,0.453355,3
39,0.822302,9.3432,0.453355,3
40,0.651421,9.27093,0.460459,4
41,0.651421,9.27093,0.460459,4
42,0.651421,9.27093,0.460459,4
43,0.651421,9.27093,0.460459,4
44,0.651421,9.27093,0.460459,4
45,0.651421,9.27093,0.460459,4
46,0.651421,9.27093,0.460459,4
47,0.651421,9.27093,0.460459,4
48,0.651421,9.27093,0.460459,4
49,0.651421,9.27093,0.460459,4
50,0.651421,9.27093,0.460459,4
51,0.651421,9.27093,0.460459,4
52,0.651421,9.27093,0.460459,4
53,0.651421,9.27093,0.460459,4
54,0.651421,9.27093,0.460459,4
55,0.651421,9.27093,0.460459,4
56,0.446793,9.1383,0.421287,5
57,0.460683,9.0825,0.443359,6
58,0.460683,9.0825,0.443359,6
59,0.452294,9.05693,0.453265,8
60,0.452294,9.05693,0.453265,8
61,0.452294,9.05693,0.453265,8
62,0.452294,9.05693,0.453265,8
63,0.452294,9.05693,0.453265,8
64,0.452294,9.05693,0.453265,8
65,0.452294,9.05693,0.453265,8
66,0.452294,9.05693,0.453265,8
67,0.452294,9.05693,0.453265,8
68,0.452294,9.05693,0.453265,8
69,0.452294,9.05693,0.453265,8
70,0.452294,9.05693,0.453265,8
71,0.452294,9.05693,0.453265,8
72,0.452294,9.05693,0.453265,8
73,0.510025,8.91432,0.436069,9
74,0.570003,8.87645,0.456088,10
75,0.515407,8.85625,0.441127,11
76,0.573642,8.84511,0.448432,12
77,0.581076,8.78322,0.451766,14
78,0.519563,8.82151,0.448214,16
79,0.519563,8.82151,0.448214,16
80,0.519563,8.82151,0.448214,16
81,0.519563,8.82151,0.448214,16
82,0.519563,8.82151,0.448214,16
83,0.519563,8.82151,0.448214,16
84,0.519563,8.82151,0.448214,16
85,0.519563,8.82151,0.448214,16
86,0.519563,8.82151,0.448214,16
87,0.519563,8.82151,0.448214,16
88,0.519563,8.82151,0.448214,16
89,0.519563,8.82151,0.448214,16
90,0.522522,8.6644,0.415414,18
91,0.522522,8.6644,0.415414,18
92,0.557666,8.59534,0.430636,21
93,0.582363,8.58831,0.43563,22
94,0.591074,8.5323,0.435362,25
95,0.585051,8.52177,0.448436,28
96,0.541442,8.47325,0.445414,30
97,0.515607,8.50186,0.454711,32
98,0.515607,8.50186,0.454711,32
99,0.515607,8.50186,0.454711,32
100,0.515607,8.50186,0.454711,32
101,0.515607,8.50186,0.454711,32
102,0.515607,8.50186,0.454711,32
103,0.515607,8.50186,0.454711,32
104,0.515607,8.50186,0.454711,32
105,0.509033,8.47272,0.452709,33
106,0.490049,8.40723,0.430642,36
107,0.504192,8.39224,0.441453,37
108,0.521634,8.3592,0.434994,39
109,0.530828,8.34431,0.430811,40
110,0.52058,8.28326,0.437792,44
111,0.507168,8.25204,0.446801,49
