update,mean_coopval,mean_foodval,mean_p53,count
0,0.5,10,0.3,1
1,0.5,10,0.3,1
2,0.5,10,0.3,1
3,0.5,10,0.3,1
4,0.5,10,0.3,1
5,0.5,10,0.3,1
6,0.5,10,0.3,1
7,0.5,10,0.3,1
8,0.5,10,0.3,1
9,0.5,10,0.3,1
10,0.5,10,0.3,1
11,0.5,10,0.3,1
12,0.5,10,0.3,1
13,0.5,10,0.3,1
14,0.5,10,0.3,1
15,0.5,10,0.3,1
16,0.5,10,0.3,1
17,0.5,10,0.3,1
18,0.5,10,0.3,1
19,0.5,10,0.3,1
20,0.411545,11.7759,0.24372,2
21,0.411545,11.7759,0.24372,2
22,0.411545,11.7759,0.24372,2
23,0.411545,11.7759,0.24372,2
24,0.411545,11.7759,0.24372,2
25,0.411545,11.7759,0.24372,2
26,0.411545,11.7759,0.24372,2
27,0.411545,11.7759,0.24372,2
28,0.411545,11.7759,0.24372,2
29,0.411545,11.7759,0.24372,2
30,0.411545,11.7759,0.24372,2
31,0.411545,11.7759,0.24372,2
32,0.411545,11.7759,0.24372,2
33,0.411545,11.7759,0.24372,2
34,0.411545,11.7759,0.24372,2
35,0.411545,11.7759,0.24372,2
36,0.411545,11.7759,0.24372,2
37,0.411545,11.7759,0.24372,2
38,0.411545,11.7759,0.24372,2
39,0.411545,11.7759,0.24372,2
40,0.263387,12.6289,0.300905,3
41,0.263387,12.6289,0.300905,3
42,0.263387,12.6289,0.300905,3
43,0.263387,12.6289,0.300905,3
44,0.263387,12.6289,0.300905,3
45,0.263387,12.6289,0.300905,3
46,0.263387,12.6289,0.300905,3
47,0.36646,13.7146,0.295475,4
48,0.36646,13.7146,0.295475,4
49,0.36646,13.7146,0.295475,4
50,0.36646,13.7146,0.295475,4
51,0.36646,13.7146,0.295475,4
52,0.36646,13.7146,0.295475,4
53,0.36646,13.7146,0.295475,4
54,0.36646,13.7146,0.295475,4
55,0.36646,13.7146,0.295475,4
56,0.36646,13.7146,0.295475,4
57,0.36646,13.7146,0.295475,4
58,0.36646,13.7146,0.295475,4
59,0.36646,13.7146,0.295475,4
60,0.488613,14.9528,0.255541,3
61,0.488613,14.9528,0.255541,3
62,0.488613,14.9528,0.255541,3
63,0.488613,14.9528,0.255541,3
64,0.488613,14.9528,0.255541,3
65,0.488613,14.9528,0.255541,3
66,0.488613,14.9528,0.255541,3
67,0.488613,14.9528,0.255541,3
68,0.488613,14.9528,0.255541,3
69,0.476686,14.739,0.276858,4
70,0.476686,14.739,0.276858,4
71,0.476686,14.739,0.276858,4
72,0.476686,14.739,0.276858,4
73,0.476686,14.739,0.276858,4
74,0.476686,14.739,0.276858,4
75,0.461051,15.1348,0.306664,3
76,0.461051,15.1348,0.306664,3
77,0.461051,15.1348,0.306664,3
78,0.461051,15.1348,0.306664,3
79,0.461051,15.1348,0.306664,3
80,0.416312,18.1644,0.318962,4
81,0.416312,18.1644,0.318962,4
82,0.416312,18.1644,0.318962,4
83,0.416312,18.1644,0.318962,4
84,0.416312,18.1644,0.318962,4
85,0.416312,18.1644,0.318962,4
86,0.416312,18.1644,0.318962,4
87,0.416312,18.1644,0.318962,4
88,0.416312,18.1644,0.318962,4
89,0.416312,18.1644,0.318962,4
90,0.416312,18.1644,0.318962,4
91,0.416312,18.1644,0.318962,4
92,0.416312,18.1644,0.318962,4
93,0.416312,18.1644,0.318962,4
94,0.416312,18.1644,0.318962,4
95,0.416312,18.1644,0.318962,4
96,0.416312,18.1644,0.318962,4
97,0.399521,18.0535,0.380202,5
98,0.389176,18.9832,0.400253,4
99,0.389176,18.9832,0.400253,4
100,0.389176,18.9832,0.400253,4
101,0.389176,18.9832,0.400253,4
102,0.389176,18.9832,0.400253,4
103,0.389176,18.9832,0.400253,4
104,0.389176,18.9832,0.400253,4
105,0.389176,18.9832,0.400253,4
106,0.389176,18.9832,0.400253,4
107,0.389176,18.9832,0.400253,4
108,0.389176,18.9832,0.400253,4
109,0.389176,18.9832,0.400253,4
110,0.389176,18.9832,0.400253,4
111,0.389176,18.9832,0.400253,4
112,0.389176,18.9832,0.400253,4
113,0.389176,18.9832,0.400253,4
114,0.389176,18.9832,0.400253,4
115,0.389176,18.9832,0.400253,4
116,0.389176,18.9832,0.400253,4
117,0.389176,18.9832,0.400253,4
118,0.389176,18.9832,0.400253,4
119,0.389176,18.9832,0.400253,4
120,0.389176,18.9832,0.400253,4
121,0.389176,18.9832,0.400253,4
122,0.389176,18.9832,0.400253,4
123,0.364532,20.6333,0.392966,5
124,0.364532,20.6333,0.392966,5
125,0.364532,20.6333,0.392966,5
126,0.432415,21.6492,0.396611,7
127,0.432415,21.6492,0.396611,7
128,0.432415,21.6492,0.396611,7
129,0.432415,21.6492,0.396611,7
130,0.432415,21.6492,0.396611,7
131,0.432415,21.6492,0.396611,7
132,0.432415,21.6492,0.396611,7
133,0.375208,21.1442,0.378758,8
134,0.375208,21.1442,0.378758,8
135,0.375208,21.1442,0.378758,8
136,0.375208,21.1442,0.378758,8
137,0.375208,21.1442,0.378758,8
138,0.375208,21.1442,0.378758,8
139,0.375208,21.1442,0.378758,8
140,0.375208,21.1442,0.378758,8
141,0.375208,21.1442,0.378758,8
142,0.375208,21.1442,0.378758,8
143,0.375208,21.1442,0.378758,8
144,0.375208,21.1442,0.378758,8
145,0.375208,21.1442,0.378758,8
146,0.375208,21.1442,0.378758,8
147,0.375208,21.1442,0.378758,8
148,0.375208,21.1442,0.378758,8
149,0.375208,21.1442,0.378758,8
150,0.375208,21.1442,0.378758,8
151,0.375208,21.1442,0.378758,8
152,0.375208,21.1442,0.378758,8
153,0.375208,21.1442,0.378758,8
154,0.375208,21.1442,0.378758,8
155,0.428809,22.1509,0.343558,7
156,0.428809,22.1509,0.343558,7
157,0.428809,22.1509,0.343558,7
158,0.428809,22.1509,0.343558,7
159,0.428809,22.1509,0.343558,7
160,0.428809,22.1509,0.343558,7
161,0.428809,22.1509,0.343558,7
162,0.428809,22.1509,0.343558,7
163,0.428809,22.1509,0.343558,7
164,0.428809,22.1509,0.343558,7
165,0.474971,22.8023,0.341524,9
166,0.474971,22.8023,0.341524,9
167,0.474971,22.8023,0.341524,9
168,0.474971,22.8023,0.341524,9
169,0.476845,21.8582,0.318931,11
170,0.476845,21.8582,0.318931,11
171,0.485118,21.9475,0.322181,12
172,0.485118,21.9475,0.322181,12
173,0.485118,21.9475,0.322181,12
174,0.485118,21.9475,0.322181,12
175,0.485118,21.9475,0.322181,12
176,0.485118,21.9475,0.322181,12
177,0.485118,21.9475,0.322181,12
178,0.482852,22.7534,0.320085,13
179,0.482852,22.7534,0.320085,13
180,0.482852,22.7534,0.320085,13
181,0.482852,22.7534,0.320085,13
182,0.482852,22.7534,0.320085,13
183,0.482852,22.7534,0.320085,13
184,0.48967,23.1743,0.312172,14
185,0.48967,23.1743,0.312172,14
186,0.48967,23.1743,0.312172,14
187,0.48967,23.1743,0.312172,14
188,0.48967,23.1743,0.312172,14
189,0.48967,23.1743,0.312172,14
190,0.48967,23.1743,0.312172,14
191,0.48967,23.1743,0.312172,14
192,0.48967,23.1743,0.312172,14
193,0.48967,23.1743,0.312172,14
194,0.48967,23.1743,0.312172,14
195,0.48967,23.1743,0.312172,14
196,0.48967,23.1743,0.312172,14
197,0.48967,23.1743,0.312172,14
198,0.48967,23.1743,0.312172,14
199,0.48967,23.1743,0.312172,14
200,0.48967,23.1743,0.312172,14
201,0.48967,23.1743,0.312172,14
202,0.48967,23.1743,0.312172,14
203,0.48967,23.1743,0.312172,14
204,0.520748,23.6023,0.316742,13
205,0.479423,23.4214,0.303903,15
